Wavelength_nm,0,3,6,8,9
468,0.02836,0.03174,0.03836,0.04372,0.04381
469,0.02716,0.02962,0.03576,0.04237,0.04115
470,0.02512,0.02814,0.03460,0.04040,0.04028
471,0.02416,0.02739,0.03330,0.04033,0.03949
472,0.02512,0.02734,0.03515,0.03977,0.04026
473,0.02665,0.02958,0.03598,0.04099,0.04224
474,0.02522,0.02764,0.03442,0.03919,0.03907
475,0.02595,0.02835,0.03602,0.04091,0.03996
476,0.02301,0.02547,0.03277,0.03707,0.03733
477,0.02352,0.02636,0.03235,0.03732,0.03749
478,0.02380,0.02627,0.03256,0.03761,0.03686
479,0.02407,0.02631,0.03193,0.03748,0.03665
480,0.02432,0.02654,0.03108,0.03731,0.03638
481,0.02244,0.02496,0.02997,0.03434,0.03455
482,0.02235,0.02460,0.03030,0.03454,0.03439
483,0.02361,0.02537,0.03149,0.03583,0.03490
484,0.02341,0.02533,0.03159,0.03665,0.03601
485,0.03968,0.04156,0.04614,0.05095,0.05118
486,0.02516,0.02710,0.03169,0.03549,0.03600
487,0.01983,0.02241,0.02679,0.03163,0.03112
488,0.01473,0.01646,0.02224,0.02507,0.02467
489,0.02192,0.02504,0.03051,0.03379,0.03286
490,0.02311,0.02463,0.02822,0.03164,0.03282
491,0.02235,0.02388,0.02715,0.03104,0.03222
492,0.02136,0.02318,0.02700,0.03128,0.03014
493,0.02387,0.02575,0.02852,0.03173,0.03077
494,0.02265,0.02388,0.02697,0.03019,0.02935
495,0.02272,0.02326,0.02686,0.02958,0.02984
496,0.02472,0.02581,0.02890,0.03135,0.03171
497,0.02201,0.02438,0.02730,0.02995,0.02976
498,0.02429,0.02574,0.02765,0.03101,0.03031
499,0.02556,0.02632,0.02680,0.03044,0.03034
500,0.02296,0.02412,0.02598,0.02784,0.02836
501,0.02724,0.02751,0.02919,0.03030,0.03113
502,0.02386,0.02550,0.02712,0.02851,0.02872
503,0.02521,0.02623,0.02780,0.03026,0.02917
504,0.02577,0.02640,0.02659,0.02921,0.02864
505,0.02845,0.02767,0.02757,0.02968,0.02891
506,0.02627,0.02597,0.02782,0.02744,0.02767
507,0.02581,0.02784,0.02747,0.02722,0.02735
508,0.02608,0.02711,0.02683,0.02744,0.02669
509,0.02750,0.02733,0.02676,0.02823,0.02758
510,0.02872,0.02794,0.02688,0.02794,0.02772
511,0.02763,0.02755,0.02676,0.02789,0.02724
512,0.02693,0.02808,0.02664,0.02646,0.02634
513,0.02929,0.02961,0.02664,0.02716,0.02715
514,0.02933,0.03041,0.02824,0.02895,0.02929
515,0.02942,0.02905,0.02720,0.02794,0.02757
516,0.03109,0.03147,0.03038,0.03036,0.02889
517,0.03191,0.03086,0.02989,0.02975,0.02966
518,0.03132,0.03026,0.02953,0.02902,0.02966
519,0.03010,0.03145,0.02911,0.02982,0.03002
520,0.03107,0.03068,0.02954,0.02858,0.02987
521,0.03178,0.03162,0.03102,0.03139,0.03031
522,0.03213,0.03175,0.03132,0.03126,0.03052
523,0.03225,0.03247,0.03245,0.03126,0.03298
524,0.03287,0.03300,0.03442,0.03325,0.03270
525,0.03359,0.03266,0.03367,0.03375,0.03446
526,0.03557,0.03546,0.03310,0.03683,0.03541
527,0.03516,0.03521,0.03471,0.03522,0.03476
528,0.03499,0.03460,0.03376,0.03587,0.03460
529,0.03523,0.03712,0.03771,0.03861,0.03802
530,0.03448,0.03540,0.03658,0.03701,0.03775
531,0.03516,0.03666,0.03631,0.03955,0.03892
532,0.03994,0.03827,0.04101,0.04221,0.04227
533,0.04098,0.04150,0.04293,0.04425,0.04478
534,0.03913,0.04088,0.04067,0.04376,0.04292
535,0.04027,0.04086,0.04225,0.04558,0.04493
536,0.04112,0.04052,0.04260,0.04458,0.04450
537,0.04328,0.04241,0.04511,0.04625,0.04637
538,0.04336,0.04513,0.04682,0.04883,0.04797
539,0.04503,0.04567,0.04622,0.04898,0.04835
540,0.04312,0.04532,0.04690,0.04944,0.04819
541,0.04682,0.04705,0.04831,0.05110,0.04993
542,0.04732,0.04746,0.04988,0.05156,0.05211
543,0.04827,0.04909,0.05117,0.05269,0.05124
544,0.05023,0.05051,0.05261,0.05438,0.05309
545,0.04937,0.04993,0.05137,0.05381,0.05317
546,0.05032,0.05034,0.05046,0.05320,0.05410
547,0.05447,0.05387,0.05439,0.05555,0.05565
548,0.05460,0.05459,0.05502,0.05597,0.05556
549,0.05328,0.05337,0.05240,0.05311,0.05267
550,0.05316,0.05337,0.05255,0.05329,0.05310
551,0.05205,0.05244,0.05060,0.05249,0.05010
552,0.05820,0.05739,0.05503,0.05655,0.05443
553,0.05678,0.05479,0.05361,0.05273,0.05360
554,0.05415,0.05472,0.05138,0.05200,0.05036
555,0.05613,0.05682,0.05350,0.05303,0.05204
556,0.05497,0.05400,0.05157,0.05038,0.05027
557,0.05456,0.05306,0.05121,0.04914,0.04830
558,0.05414,0.05260,0.04894,0.04816,0.04706
559,0.05329,0.05298,0.04878,0.04807,0.04811
560,0.05619,0.05630,0.05234,0.05044,0.05027
561,0.05601,0.05384,0.04991,0.04744,0.04852
562,0.05318,0.05193,0.04767,0.04664,0.04716
563,0.05452,0.05232,0.04744,0.04613,0.04588
564,0.05497,0.05337,0.05018,0.04807,0.04781
565,0.05384,0.05252,0.04796,0.04598,0.04676
566,0.05403,0.05237,0.04745,0.04669,0.04649
567,0.05523,0.05439,0.05078,0.04948,0.04839
568,0.05443,0.05409,0.04975,0.04871,0.04805
569,0.05871,0.05726,0.05404,0.05308,0.05269
570,0.05687,0.05619,0.05346,0.05243,0.05186
571,0.05672,0.05611,0.05327,0.05280,0.05224
572,0.05235,0.05219,0.04988,0.04989,0.04966
573,0.05472,0.05468,0.05330,0.05341,0.05303
574,0.05502,0.05486,0.05392,0.05403,0.05378
575,0.05212,0.05218,0.05180,0.05258,0.05216
576,0.05144,0.05178,0.05196,0.05305,0.05252
577,0.05229,0.05320,0.05382,0.05470,0.05461
578,0.05137,0.05213,0.05308,0.05484,0.05451
579,0.04697,0.04755,0.04924,0.05115,0.05107
580,0.04869,0.04975,0.05188,0.05437,0.05376
581,0.04992,0.05116,0.05365,0.05660,0.05592
582,0.04670,0.04778,0.05138,0.05387,0.05353
583,0.03830,0.03951,0.04327,0.04659,0.04614
584,0.04534,0.04681,0.05081,0.05422,0.05368
585,0.04561,0.04736,0.05121,0.05502,0.05476
586,0.03830,0.04040,0.04494,0.04831,0.04798
587,0.04158,0.04316,0.04772,0.05138,0.05057
588,0.03793,0.03984,0.04434,0.04823,0.04796
589,0.03531,0.03706,0.04126,0.04524,0.04506
590,0.03468,0.03636,0.04017,0.04362,0.04292
591,0.03233,0.03448,0.03737,0.04010,0.03936
592,0.03704,0.03838,0.04062,0.04293,0.04277
593,0.03553,0.03651,0.03784,0.03987,0.04034
594,0.02999,0.03059,0.03126,0.03320,0.03257
595,0.03159,0.03232,0.03220,0.03337,0.03283
596,0.02684,0.02774,0.02715,0.02764,0.02741
597,0.02829,0.02781,0.02710,0.02662,0.02686
598,0.02662,0.02656,0.02495,0.02473,0.02496
599,0.02936,0.02941,0.02673,0.02647,0.02647
600,0.02443,0.02457,0.02145,0.02111,0.02078
601,0.02424,0.02428,0.02098,0.02008,0.02034
602,0.02210,0.02164,0.01876,0.01782,0.01821
603,0.02236,0.02232,0.01897,0.01813,0.01820
604,0.01782,0.01786,0.01470,0.01412,0.01323
605,0.01938,0.01991,0.01633,0.01566,0.01497
606,0.01783,0.01791,0.01458,0.01339,0.01378
607,0.01754,0.01722,0.01432,0.01344,0.01305
608,0.01558,0.01527,0.01221,0.01153,0.01123
609,0.01487,0.01514,0.01178,0.01097,0.01079
610,0.01696,0.01665,0.01407,0.01353,0.01256
611,0.01314,0.01253,0.00956,0.00868,0.00892
612,0.01350,0.01353,0.01080,0.00984,0.00931
613,0.01348,0.01291,0.01045,0.00955,0.00955
614,0.01225,0.01245,0.00945,0.00900,0.00917
615,0.01298,0.01360,0.01059,0.00994,0.00960
616,0.01010,0.00978,0.00696,0.00611,0.00596
617,0.01076,0.01025,0.00826,0.00780,0.00750
618,0.00999,0.01027,0.00698,0.00624,0.00626
619,0.00994,0.00937,0.00610,0.00624,0.00594
620,0.01000,0.01121,0.00873,0.00777,0.00678
621,0.00612,0.00640,0.00349,0.00305,0.00233
622,0.01153,0.01170,0.00871,0.00827,0.00758
623,0.00950,0.00895,0.00644,0.00599,0.00579
624,0.00978,0.01019,0.00742,0.00721,0.00716
625,0.00785,0.00745,0.00515,0.00467,0.00467
626,0.00598,0.00603,0.00291,0.00291,0.00295
627,0.00805,0.00858,0.00570,0.00497,0.00469
628,0.00412,0.00411,0.00167,0.00090,0.00112
629,0.00925,0.00869,0.00587,0.00604,0.00514
630,0.00496,0.00348,0.00060,0.00142,0.00135
631,0.00367,0.00392,0.00023,0.00037,-0.00004
632,0.00228,0.00210,0.00001,-0.00104,-0.00055
633,-0.00012,0.00063,-0.00155,-0.00196,-0.00171
634,0.00178,0.00263,-0.00036,0.00012,0.00080
635,0.00184,0.00307,0.00031,0.00081,-0.00093
636,0.00554,0.00529,0.00207,0.00139,0.00121
637,0.00307,0.00274,0.00068,0.00069,0.00100
638,0.00529,0.00319,0.00204,0.00040,0.00310
639,0.00109,0.00123,-0.00028,-0.00098,-0.00234
640,0.00163,0.00384,0.00059,0.00042,-0.00164
641,0.00281,-0.00011,-0.00506,-0.00341,-0.00631
642,-0.00694,-0.00967,-0.01013,-0.01152,-0.01488
643,-0.00948,-0.00831,-0.00811,-0.00743,-0.01195
644,-0.00493,-0.00585,-0.00686,-0.01003,-0.00342
645,0.00242,-0.00134,-0.00376,-0.00548,-0.00278
646,-0.00372,0.00150,-0.00328,-0.00458,-0.00691
647,-0.00957,-0.00916,-0.01004,-0.00644,-0.00885
648,0.00017,-0.00001,0.00454,0.00381,0.00159
649,0.00396,0.00179,0.00165,0.00144,0.00215
650,0.00080,0.00196,-0.00055,-0.00122,-0.00102
651,-0.00165,-0.00009,-0.00422,-0.00305,-0.00218
652,-0.00133,-0.00122,-0.00351,-0.00336,-0.00110
653,0.00174,-0.00062,0.00041,-0.00199,-0.00200
654,-0.00020,0.00026,-0.00218,-0.00596,-0.00638
655,0.01909,0.02324,0.02045,0.02232,0.01889
656,0.02062,0.02128,0.01842,0.01831,0.01807
657,-0.00535,-0.00565,-0.00642,-0.00684,-0.00809
658,-0.00494,-0.00653,-0.00674,-0.00582,-0.00810
659,-0.00202,-0.00035,-0.00283,-0.00082,-0.00467
660,-0.00930,-0.00421,-0.00918,-0.00814,-0.01113
661,-0.00281,-0.00228,-0.00595,-0.00541,-0.00248
662,-0.00051,-0.00151,-0.00200,-0.00516,-0.00377
663,-0.00041,-0.00700,-0.00143,-0.00522,-0.00850
664,-0.00893,-0.00546,-0.00640,-0.01038,-0.00911
665,-0.00226,-0.00290,-0.00290,-0.00283,-0.00634
666,-0.00797,-0.00335,-0.01045,-0.01060,-0.00859
667,-0.01108,-0.01078,-0.01736,-0.01809,-0.01867
668,-0.00611,-0.01072,-0.00440,-0.00690,-0.00696
669,-0.00608,-0.00299,-0.00668,-0.00615,-0.00599
670,-0.00257,-0.00366,-0.00558,-0.00503,-0.00322
671,-0.00097,-0.00276,-0.00507,-0.00371,-0.00362
672,0.00234,0.00148,-0.00047,0.00019,0.00113
673,-0.00229,-0.00194,-0.00402,-0.00502,-0.00532
674,-0.00607,-0.00488,-0.00840,-0.00734,-0.00707
675,-0.00606,-0.00555,-0.00726,-0.00876,-0.00556
676,-0.00493,-0.00509,-0.00696,-0.00440,-0.00655
677,-0.00356,-0.00272,-0.00596,-0.00605,-0.00494
678,-0.00358,-0.00042,-0.00398,-0.00339,-0.00367
679,0.00021,0.00109,-0.00212,-0.00152,-0.00224
680,0.00094,-0.00082,-0.00287,-0.00168,-0.00162
681,-0.00396,-0.00376,-0.00566,-0.00527,-0.00511
682,-0.00364,-0.00226,-0.00500,-0.00181,-0.00365
683,-0.00631,-0.00583,-0.00879,-0.00844,-0.00778
684,0.00138,0.00169,-0.00063,-0.00115,-0.00182
685,0.00168,0.00312,0.00083,0.00061,0.00037
686,-0.00076,-0.00099,-0.00324,-0.00250,-0.00314
687,-0.00272,-0.00279,-0.00331,-0.00228,-0.00215
688,-0.00413,-0.00305,-0.00540,-0.00660,-0.00425
689,-0.00019,-0.00078,-0.00248,-0.00179,-0.00425
690,-0.00467,-0.00195,-0.00425,-0.00418,-0.00530
691,0.00062,0.00144,-0.00083,0.00015,-0.00076
692,-0.00111,-0.00178,-0.00275,-0.00247,-0.00070
693,-0.00021,-0.00168,-0.00202,-0.00422,-0.00053
694,-0.00342,-0.00308,-0.00274,-0.00389,-0.00318
695,-0.00315,-0.00382,-0.00398,-0.00380,-0.00413
